wavelength_nm,aperture_flux,aperture_error,pabeta_continuum,pabeta_continuum_subtracted,pabeta_model,pabeta_residual,pagamma_continuum,pagamma_continuum_subtracted,pagamma_model,pagamma_residual
1051.0900300869253,317.34451603889465,3.716212716475718,547.0415531660789,-229.69703712718422,0.0,-229.69703712718422,419.3185624112714,-101.97404637237673,0.0,-101.97404637237673
1051.7260300985072,331.6633503437042,3.608296401427739,546.6170900052118,-214.9537396615076,0.0,-214.9537396615076,418.2264764722206,-86.56312612851639,0.0,-86.56312612851639
1052.362030110089,325.8259084224701,3.5283677900453374,546.1926268443448,-220.36671842187468,0.0,-220.36671842187468,417.1343905331696,-91.30848211069952,0.0,-91.30848211069952
1052.998030121671,319.5261437892914,3.5961705102329455,545.7681636834777,-226.24201989418634,0.0,-226.24201989418634,416.0423045941186,-96.51616080482722,0.0,-96.51616080482722
1053.634030133253,326.68196749687195,3.570206538411867,545.3437005226107,-218.66173302573873,0.0,-218.66173302573873,414.9502186550676,-88.26825115819565,0.0,-88.26825115819565
1054.270030144835,316.3766951560974,3.830108760395281,544.9192373617436,-228.5425422056462,0.0,-228.5425422056462,413.8581327160168,-97.48143755991941,0.0,-97.48143755991941
1054.9060301564168,349.80162739753723,11.422398248009022,544.4947742008766,-194.69314680333935,0.0,-194.69314680333935,412.7660467769658,-62.96441937942859,0.0,-62.96441937942859
1055.5420301679987,311.6281385421753,3.619237514950863,544.0703110400095,-232.44217249783424,0.0,-232.44217249783424,411.6739608379148,-100.04582229573953,0.0,-100.04582229573953
1056.1780301795807,315.9509834051132,3.539039052754484,543.6458478791425,-227.69486447402926,0.0,-227.69486447402926,410.58187489886404,-94.63089149375082,0.0,-94.63089149375082
1056.8140301911626,317.91330432891846,3.501141655217459,543.2213847182754,-225.30808038935697,0.0,-225.30808038935697,409.48978895981304,-91.57648463089458,0.0,-91.57648463089458
1057.4500302027445,320.6611137390137,3.491919973519718,542.7969215574084,-222.1358078183947,0.0,-222.1358078183947,408.39770302076204,-87.73658928174837,0.0,-87.73658928174837
1058.0860302143265,302.60794854164124,3.5516484136821846,542.3724583965413,-239.7645098549001,0.0,-239.7645098549001,407.30561708171103,-104.6976685400698,0.0,-104.6976685400698
1058.7220302259084,310.2205834388733,3.526715198282792,541.9479952356743,-231.727411796801,0.0,-231.727411796801,406.21353114266026,-95.99294770378697,0.0,-95.99294770378697
1059.3580302374903,319.38150572776794,3.659669629849323,541.5235320748072,-222.1420263470393,0.0,-222.1420263470393,405.12144520360926,-85.73993947584131,0.0,-85.73993947584131
1059.9940302490722,313.6349587440491,3.6050999682318405,541.0990689139402,-227.46411016989111,0.0,-227.46411016989111,404.02935926455825,-90.39440052050918,0.0,-90.39440052050918
1060.6300302606542,306.7408752441406,3.681754112850626,540.6746057530731,-233.9337305089325,0.0,-233.9337305089325,402.9372733255075,-96.19639808136685,0.0,-96.19639808136685
1061.266030272236,316.98861932754517,3.5782118920633907,540.2501425922061,-223.26152326466092,0.0,-223.26152326466092,401.8451873864565,-84.85656805891131,0.0,-84.85656805891131
1061.902030283818,310.20129323005676,3.6332788094916713,539.825679431339,-229.62438620128228,0.0,-229.62438620128228,400.75310144740547,-90.55180821734871,0.0,-90.55180821734871
1062.5380302954,294.28487825393677,3.40561418990319,539.401216270472,-245.11633801653522,0.0,-245.11633801653522,399.6610155083547,-105.37613725441793,0.0,-105.37613725441793
1063.1740303069819,302.34849870204926,3.5529068118859826,538.976753109605,-236.6282544075558,0.0,-236.6282544075558,398.5689295693037,-96.22043086725444,0.0,-96.22043086725444
1063.8100303185638,300.17116022109985,3.6117004101427033,538.552289948738,-238.38112972763815,0.0,-238.38112972763815,397.4768436302527,-97.30568340915283,0.0,-97.30568340915283
1064.4460303301457,319.20103669166565,3.945853832394024,538.127826787871,-218.9267900962053,0.0,-218.9267900962053,396.3847576912017,-77.18372099953604,0.0,-77.18372099953604
1065.0820303417277,314.31919515132904,3.6732179729854715,537.7033636270039,-223.38416847567487,0.0,-223.38416847567487,395.2926717521509,-80.97347660082187,0.0,-80.97347660082187
1065.7180303533096,316.972895860672,3.685747619580781,537.2789004661369,-220.30600460546486,0.0,-220.30600460546486,394.2005858130999,-77.22768995242791,0.0,-77.22768995242791
1066.3540303648915,316.8801009654999,4.427786923179098,536.8544373052698,-219.97433633976993,0.0,-219.97433633976993,393.1084998740489,-76.22839890854902,0.0,-76.22839890854902
1066.9900303764734,308.2512996196747,3.5627151092900546,536.4299741444028,-228.17867452472808,0.0,-228.17867452472808,392.0164139349981,-83.76511431532344,0.0,-83.76511431532344
1067.6260303880554,291.2035961151123,3.5711666563195648,536.0055109835357,-244.8019148684234,0.0,-244.8019148684234,390.9243279959471,-99.72073188083482,0.0,-99.72073188083482
1068.2620303996373,292.6322445869446,3.5971375245804067,535.5810478226687,-242.94880323572409,0.0,-242.94880323572409,389.8322420568961,-97.19999746995154,0.0,-97.19999746995154
