x_pixel,y_pixel,ra_deg,dec_deg,dx_arcsec,dy_arcsec,radius_from_center_arcsec,inside_nominal_aperture
42,40,202.48290261323157,47.19568136286628,-2.000000029802321,-0.8000000119209284,2.154065954951884,False
43,40,202.48286173329498,47.19568136314984,-1.900000028312205,-0.8000000119209284,2.0615528435283594,False
44,40,202.48282085335842,47.195681363418835,-1.8000000268220888,-0.8000000119209284,1.969771589711103,False
45,40,202.48277997342183,47.19568136367331,-1.700000025331973,-0.8000000119209284,1.8788294508023324,False
46,40,202.4827390934853,47.195681363913216,-1.6000000238418568,-0.8000000119209284,1.788854408655838,False
47,40,202.4826982135487,47.19568136413861,-1.5000000223517407,-0.8000000119209284,1.700000025331973,False
48,40,202.4826573336121,47.19568136434947,-1.4000000208616248,-0.8000000119209284,1.6124515736871095,False
49,40,202.48261645367555,47.195681364545756,-1.3000000193715087,-0.8000000119209284,1.5264337749930093,False
50,40,202.48257557373896,47.19568136472753,-1.2000000178813925,-0.8000000119209284,1.442220531676355,False
51,40,202.48253469380236,47.195681364894746,-1.1000000163912766,-0.8000000119209284,1.360147071141314,False
52,40,202.48249381386583,47.19568136504742,-1.0000000149011605,-0.8000000119209284,1.2806248665693662,False
53,40,202.4824529339292,47.19568136518556,-0.9000000134110444,-0.8000000119209284,1.2041594758226029,False
54,40,202.48241205399265,47.195681365309156,-0.8000000119209284,-0.8000000119209284,1.1313708667572147,False
55,40,202.48237117405606,47.195681365418224,-0.7000000104308124,-0.8000000119209284,1.063014597113616,False
56,40,202.4823302941195,47.19568136551271,-0.6000000089406963,-0.8000000119209284,1.0000000149011605,False
57,40,202.4822894141829,47.195681365592705,-0.5000000074505803,-0.8000000119209284,0.9433981272633871,False
58,40,202.4822485342463,47.19568136565814,-0.4000000059604642,-0.8000000119209284,0.894427204327919,False
59,40,202.48220765430975,47.195681365709035,-0.30000000447034814,-0.8000000119209284,0.8544003872633102,False
60,40,202.48216677437316,47.195681365745386,-0.2000000029802321,-0.8000000119209284,0.8246211374113439,False
61,40,202.4821258944366,47.19568136576721,-0.10000000149011605,-0.8000000119209284,0.8062257868435546,False
62,40,202.4820850145,47.19568136577447,0.0,-0.8000000119209284,0.8000000119209284,False
63,40,202.4820441345634,47.19568136576721,0.10000000149011605,-0.8000000119209284,0.8062257868435546,False
64,40,202.48200325462685,47.195681365745386,0.2000000029802321,-0.8000000119209284,0.8246211374113439,False
65,40,202.48196237469026,47.195681365709035,0.30000000447034814,-0.8000000119209284,0.8544003872633102,False
66,40,202.4819214947537,47.19568136565814,0.4000000059604642,-0.8000000119209284,0.894427204327919,False
67,40,202.4818806148171,47.195681365592705,0.5000000074505803,-0.8000000119209284,0.9433981272633871,False
68,40,202.4818397348805,47.19568136551271,0.6000000089406963,-0.8000000119209284,1.0000000149011605,False
69,40,202.48179885494395,47.195681365418224,0.7000000104308124,-0.8000000119209284,1.063014597113616,False
70,40,202.48175797500735,47.195681365309156,0.8000000119209284,-0.8000000119209284,1.1313708667572147,False
71,40,202.4817170950708,47.19568136518556,0.9000000134110444,-0.8000000119209284,1.2041594758226029,False
72,40,202.48167621513417,47.19568136504742,1.0000000149011605,-0.8000000119209284,1.2806248665693662,False
73,40,202.48163533519764,47.195681364894746,1.1000000163912766,-0.8000000119209284,1.360147071141314,False
74,40,202.48159445526105,47.19568136472753,1.2000000178813925,-0.8000000119209284,1.442220531676355,False
75,40,202.48155357532445,47.195681364545756,1.3000000193715087,-0.8000000119209284,1.5264337749930093,False
76,40,202.4815126953879,47.19568136434947,1.4000000208616248,-0.8000000119209284,1.6124515736871095,False
77,40,202.4814718154513,47.19568136413861,1.5000000223517407,-0.8000000119209284,1.700000025331973,False
78,40,202.4814309355147,47.195681363913216,1.6000000238418568,-0.8000000119209284,1.788854408655838,False
79,40,202.48139005557817,47.19568136367331,1.700000025331973,-0.8000000119209284,1.8788294508023324,False
80,40,202.48134917564158,47.195681363418835,1.8000000268220888,-0.8000000119209284,1.969771589711103,False
81,40,202.48130829570502,47.19568136314984,1.900000028312205,-0.8000000119209284,2.0615528435283594,False
82,40,202.48126741576843,47.19568136286628,2.000000029802321,-0.8000000119209284,2.154065954951884,False
83,40,202.48122653583187,47.1956813625682,2.100000031292437,-0.8000000119209284,2.2472205389106166,False
84,40,202.4811856558953,47.19568136225558,2.2000000327825533,-0.8000000119209284,2.3409400170266474,False
85,40,202.48114477595877,47.19568136192841,2.300000034272669,-0.8000000119209284,2.4351591686638807,False
86,40,202.48110389602215,47.19568136158669,2.400000035762785,-0.8000000119209284,2.529822165831989,False
87,40,202.48106301608559,47.195681361230434,2.500000037252901,-0.8000000119209284,2.62488098879511,False
88,40,202.48102213614902,47.195681360859645,2.6000000387430173,-0.8000000119209284,2.720294142282628,False
89,40,202.48098125621246,47.1956813604743,2.7000000402331334,-0.8000000119209284,2.816025610027794,False
90,40,202.4809403762759,47.19568136007443,2.8000000417232496,-0.8000000119209284,2.9120439991050415,False
91,40,202.48089949633933,47.19568135966002,2.9000000432133652,-0.8000000119209284,3.0083218361257504,False
92,40,202.4808586164028,47.19568135923107,3.0000000447034814,-0.8000000119209284,3.1048349855176487,False
93,40,202.48081773646618,47.19568135878756,3.1000000461935975,-0.8000000119209284,3.2015621664234155,False
94,40,202.48077685652964,47.19568135832952,3.2000000476837136,-0.8000000119209284,3.2984845496453756,False
95,40,202.4807359765931,47.19568135785696,3.3000000491738297,-0.8000000119209284,3.3955854198680915,False
96,40,202.48069509665655,47.19568135736983,3.400000050663946,-0.8000000119209284,3.492849891362112,False
97,40,202.48065421671998,47.195681356868185,3.500000052154062,-0.8000000119209284,3.5902646677023577,False
98,40,202.48061333678342,47.19568135635197,3.6000000536441776,-0.8000000119209284,3.6878178378699196,False
99,40,202.48057245684686,47.19568135582122,3.7000000551342938,-0.8000000119209284,3.7854987025578626,False
100,40,202.48053157691032,47.19568135527594,3.80000005662441,-0.8000000119209284,3.88329762565516,False
101,40,202.48049069697376,47.19568135471611,3.900000058114526,-0.8000000119209284,3.981205906803464,False
102,40,202.48044981703723,47.195681354141755,4.000000059604642,-0.8000000119209284,4.0792156716592745,False
103,40,202.4804089371007,47.19568135355285,4.100000061094758,-0.8000000119209284,4.177319777087996,False
104,40,202.48036805716413,47.1956813529494,4.200000062584874,-0.8000000119209284,4.275511728996476,False
105,40,202.48032717722757,47.19568135233143,4.3000000640749905,-0.8000000119209284,4.373785610900288,False
106,40,202.48028629729103,47.19568135169889,4.400000065565107,-0.8000000119209284,4.472136021639596,False
107,40,202.48024541735447,47.19568135105181,4.500000067055222,-0.8000000119209284,4.5705580209171925,False
108,40,202.48020453741796,47.19568135039021,4.600000068545338,-0.8000000119209284,4.6690470815457195,False
109,40,202.4801636574814,47.19568134971405,4.700000070035454,-0.8000000119209284,4.767599047466844,False
110,40,202.4801227775449,47.19568134902337,4.80000007152557,-0.8000000119209284,4.866210096750752,False
111,40,202.4800818976084,47.195681348318125,4.900000073015686,-0.8000000119209284,4.9648767089049874,False
112,40,202.48004101767185,47.19568134759835,5.000000074505802,-0.8000000119209284,5.063595635922315,False
113,40,202.48000013773532,47.19568134686404,5.1000000759959185,-0.8000000119209284,5.162363876581335,False
114,40,202.47995925779875,47.19568134611518,5.200000077486035,-0.8000000119209284,5.261178653584029,False
115,40,202.47991837786225,47.19568134535179,5.300000078976151,-0.8000000119209284,5.3600373931737355,False
116,40,202.47987749792574,47.19568134457384,5.400000080466267,-0.8000000119209284,5.458937706926978,False
117,40,202.47983661798924,47.19568134378137,5.500000081956383,-0.8000000119209284,5.5578773754549236,False
118,40,202.4797957380527,47.19568134297436,5.600000083446499,-0.8000000119209284,5.6568543337860735,False
119,40,202.4797548581162,47.19568134215279,5.700000084936615,-0.8000000119209284,5.755866658232356,False
120,40,202.47971397817966,47.195681341316686,5.8000000864267305,-0.8000000119209284,5.854912554566768,False
121,40,202.47967309824318,47.195681340466045,5.900000087916847,-0.8000000119209284,5.9539903473630424,False
122,40,202.47963221830665,47.19568133960087,6.000000089406963,-0.8000000119209284,6.0530984703668125,False
123,40,202.47959133837017,47.195681338721144,6.100000090897079,-0.8000000119209284,6.152235457784256,False
124,40,202.47955045843366,47.195681337826876,6.200000092387195,-0.8000000119209284,6.251399936388226,False
0,41,202.48461957189312,47.19570911560505,-6.200000092387195,-0.7000000104308124,6.239391088896766,False
1,41,202.48457869193524,47.19570911649931,-6.100000090897079,-0.7000000104308124,6.140032664697111,False
2,41,202.48453781197733,47.19570911737903,-6.000000089406963,-0.7000000104308124,6.040695414228953,False
3,41,202.4844969320194,47.19570911824422,-5.900000087916847,-0.7000000104308124,5.941380399538641,False
4,41,202.48445605206152,47.195709119094865,-5.8000000864267305,-0.7000000104308124,5.842088754645313,False
5,41,202.48441517210358,47.19570911993095,-5.700000084936615,-0.7000000104308124,5.7428216917191985,False
6,41,202.48437429214567,47.195709120752525,-5.600000083446499,-0.7000000104308124,5.643580507904883,False
7,41,202.48433341218777,47.195709121559545,-5.500000081956383,-0.7000000104308124,5.54436659286914,False
8,41,202.48429253222983,47.19570912235202,-5.400000080466267,-0.7000000104308124,5.445181437164314,False
9,41,202.4842516522719,47.19570912312995,-5.300000078976151,-0.7000000104308124,5.346026641511464,False
10,41,202.484210772314,47.19570912389336,-5.200000077486035,-0.7000000104308124,5.2469039271229185,False
11,41,202.48416989235608,47.19570912464221,-5.1000000759959185,-0.7000000104308124,5.147815147201919,False
12,41,202.48412901239814,47.19570912537654,-5.000000074505802,-0.7000000104308124,5.048762299778152,False
13,41,202.4840881324402,47.19570912609631,-4.900000073015686,-0.7000000104308124,4.949747542062814,False
14,41,202.4840472524823,47.195709126801525,-4.80000007152557,-0.7000000104308124,4.85077320653611,False
15,41,202.48400637252436,47.19570912749223,-4.700000070035454,-0.7000000104308124,4.751841819014645,False
16,41,202.48396549256643,47.19570912816839,-4.600000068545338,-0.7000000104308124,4.652956118987181,False
17,41,202.4839246126085,47.19570912882999,-4.500000067055222,-0.7000000104308124,4.554119082555938,False
18,41,202.48388373265053,47.19570912947706,-4.400000065565107,-0.7000000104308124,4.455333948378739,False
19,41,202.4838428526926,47.1957091301096,-4.3000000640749905,-0.7000000104308124,4.356604247076851,False
20,41,202.48380197273465,47.195709130727586,-4.200000062584874,-0.7000000104308124,4.2579338346569084,False
21,41,202.48376109277672,47.19570913133102,-4.100000061094758,-0.7000000104308124,4.159326930595881,False
22,41,202.48372021281875,47.195709131919934,-4.000000059604642,-0.7000000104308124,4.060788161359846,False
23,41,202.48367933286082,47.1957091324943,-3.900000058114526,-0.7000000104308124,3.962322610274994,False
24,41,202.48363845290285,47.19570913305414,-3.80000005662441,-0.7000000104308124,3.863935874849459,False
25,41,202.48359757294492,47.195709133599415,-3.7000000551342938,-0.7000000104308124,3.7656341328648635,False
26,41,202.48355669298695,47.195709134130155,-3.6000000536441776,-0.7000000104308124,3.6674242188273256,False
27,41,202.48351581302902,47.19570913464636,-3.500000052154062,-0.7000000104308124,3.5693137127018653,False
28,41,202.48347493307105,47.195709135148014,-3.400000050663946,-0.7000000104308124,3.4713110432685186,False
29,41,202.4834340531131,47.19570913563513,-3.3000000491738297,-0.7000000104308124,3.373425608954556,False
30,41,202.48339317315515,47.19570913610772,-3.2000000476837136,-0.7000000104308124,3.2756679196430927,False
31,41,202.48335229319716,47.19570913656577,-3.1000000461935975,-0.7000000104308124,3.1780497637707694,False
32,41,202.48331141323922,47.19570913700925,-3.0000000447034814,-0.7000000104308124,3.0805844060541543,False
33,41,202.48327053328126,47.1957091374382,-2.9000000432133652,-0.7000000104308124,2.9832868224896942,False
34,41,202.4832296533233,47.195709137852624,-2.8000000417232496,-0.7000000104308124,2.8861739809397036,False
35,41,202.48318877336533,47.1957091382525,-2.7000000402331334,-0.7000000104308124,2.789265177759558,False
36,41,202.4831478934074,47.19570913863783,-2.6000000387430173,-0.7000000104308124,2.6925824436898544,False
37,41,202.4831070134494,47.19570913900862,-2.500000037252901,-0.7000000104308124,2.5961510358350965,False
38,41,202.48306613349143,47.19570913936488,-2.400000035762785,-0.7000000104308124,2.500000037252901,False
39,41,202.48302525353347,47.19570913970659,-2.300000034272669,-0.7000000104308124,2.404163091859081,False
40,41,202.4829843735755,47.195709140033756,-2.2000000327825533,-0.7000000104308124,2.30867931052504,False
41,41,202.4829434936175,47.195709140346395,-2.100000031292437,-0.7000000104308124,2.213594395102991,False
42,41,202.48290261365958,47.195709140644475,-2.000000029802321,-0.7000000104308124,2.1189620416167023,False
43,41,202.48286173370158,47.195709140928024,-1.900000028312205,-0.7000000104308124,2.024845703304209,False
44,41,202.4828208537436,47.195709141197035,-1.8000000268220888,-0.7000000104308124,1.9313208203617176,False
45,41,202.48277997378563,47.1957091414515,-1.700000025331973,-0.7000000104308124,1.838477658480474,False
46,41,202.48273909382766,47.19570914169143,-1.6000000238418568,-0.7000000104308124,1.746424945681056,False
47,41,202.48269821386967,47.195709141916815,-1.5000000223517407,-0.7000000104308124,1.6552945603904945,False
48,41,202.4826573339117,47.195709142127654,-1.4000000208616248,-0.7000000104308124,1.5652476075738584,False
49,41,202.48261645395374,47.19570914232394,-1.3000000193715087,-0.7000000104308124,1.47648232802464,False
50,41,202.48257557399575,47.19570914250572,-1.2000000178813925,-0.7000000104308124,1.3892444196463343,False
51,41,202.48253469403778,47.195709142672925,-1.1000000163912766,-0.7000000104308124,1.3038405004692661,False
52,41,202.4824938140798,47.19570914282561,-1.0000000149011605,-0.7000000104308124,1.2206555797625547,False
53,41,202.48245293412182,47.19570914296374,-0.9000000134110444,-0.7000000104308124,1.1401754420890748,False
54,41,202.48241205416383,47.19570914308735,-0.8000000119209284,-0.7000000104308124,1.063014597113616,False
55,41,202.48237117420587,47.19570914319641,-0.7000000104308124,-0.7000000104308124,0.9899495084125629,False
56,41,202.4823302942479,47.19570914329091,-0.6000000089406963,-0.7000000104308124,0.9219544594674799,False
57,41,202.4822894142899,47.195709143370905,-0.5000000074505803,-0.7000000104308124,0.8602325395227256,False
58,41,202.48224853433192,47.19570914343634,-0.4000000059604642,-0.7000000104308124,0.8062257868435547,False
59,41,202.48220765437395,47.19570914348722,-0.30000000447034814,-0.7000000104308124,0.7615773219347766,False
60,41,202.48216677441596,47.19570914352358,-0.2000000029802321,-0.7000000104308124,0.7280109997762604,False
61,41,202.482125894458,47.19570914354539,-0.10000000149011605,-0.7000000104308124,0.7071067917232592,False
62,41,202.4820850145,47.195709143552655,0.0,-0.7000000104308124,0.7000000104308124,False
63,41,202.482044134542,47.19570914354539,0.10000000149011605,-0.7000000104308124,0.7071067917232592,False
64,41,202.48200325458404,47.19570914352358,0.2000000029802321,-0.7000000104308124,0.7280109997762604,False
65,41,202.48196237462605,47.19570914348722,0.30000000447034814,-0.7000000104308124,0.7615773219347766,False
66,41,202.4819214946681,47.19570914343634,0.4000000059604642,-0.7000000104308124,0.8062257868435547,False
67,41,202.4818806147101,47.195709143370905,0.5000000074505803,-0.7000000104308124,0.8602325395227256,False
68,41,202.4818397347521,47.19570914329091,0.6000000089406963,-0.7000000104308124,0.9219544594674799,False
69,41,202.48179885479414,47.19570914319641,0.7000000104308124,-0.7000000104308124,0.9899495084125629,False
70,41,202.48175797483617,47.19570914308735,0.8000000119209284,-0.7000000104308124,1.063014597113616,False
71,41,202.48171709487818,47.19570914296374,0.9000000134110444,-0.7000000104308124,1.1401754420890748,False
72,41,202.4816762149202,47.19570914282561,1.0000000149011605,-0.7000000104308124,1.2206555797625547,False
73,41,202.48163533496222,47.195709142672925,1.1000000163912766,-0.7000000104308124,1.3038405004692661,False
74,41,202.48159445500426,47.19570914250572,1.2000000178813925,-0.7000000104308124,1.3892444196463343,False
75,41,202.48155357504626,47.19570914232394,1.3000000193715087,-0.7000000104308124,1.47648232802464,False
76,41,202.4815126950883,47.195709142127654,1.4000000208616248,-0.7000000104308124,1.5652476075738584,False
77,41,202.48147181513033,47.195709141916815,1.5000000223517407,-0.7000000104308124,1.6552945603904945,False
78,41,202.48143093517234,47.19570914169143,1.6000000238418568,-0.7000000104308124,1.746424945681056,False
79,41,202.48139005521438,47.1957091414515,1.700000025331973,-0.7000000104308124,1.838477658480474,False
80,41,202.4813491752564,47.195709141197035,1.8000000268220888,-0.7000000104308124,1.9313208203617176,False
81,41,202.48130829529842,47.195709140928024,1.900000028312205,-0.7000000104308124,2.024845703304209,False
82,41,202.48126741534043,47.195709140644475,2.000000029802321,-0.7000000104308124,2.1189620416167023,False
83,41,202.4812265353825,47.195709140346395,2.100000031292437,-0.7000000104308124,2.213594395102991,False
84,41,202.4811856554245,47.195709140033756,2.2000000327825533,-0.7000000104308124,2.30867931052504,False
85,41,202.48114477546653,47.19570913970659,2.300000034272669,-0.7000000104308124,2.404163091859081,False
86,41,202.48110389550857,47.19570913936488,2.400000035762785,-0.7000000104308124,2.500000037252901,False
87,41,202.4810630155506,47.19570913900862,2.500000037252901,-0.7000000104308124,2.5961510358350965,False
88,41,202.4810221355926,47.19570913863783,2.6000000387430173,-0.7000000104308124,2.6925824436898544,False
89,41,202.48098125563467,47.1957091382525,2.7000000402331334,-0.7000000104308124,2.789265177759558,False
90,41,202.4809403756767,47.195709137852624,2.8000000417232496,-0.7000000104308124,2.8861739809397036,False
91,41,202.48089949571875,47.1957091374382,2.9000000432133652,-0.7000000104308124,2.9832868224896942,False
92,41,202.48085861576078,47.19570913700925,3.0000000447034814,-0.7000000104308124,3.0805844060541543,False
93,41,202.48081773580284,47.19570913656577,3.1000000461935975,-0.7000000104308124,3.1780497637707694,False
94,41,202.48077685584485,47.19570913610772,3.2000000476837136,-0.7000000104308124,3.2756679196430927,False
95,41,202.48073597588692,47.19570913563513,3.3000000491738297,-0.7000000104308124,3.373425608954556,False
96,41,202.48069509592895,47.195709135148014,3.400000050663946,-0.7000000104308124,3.4713110432685186,False
97,41,202.480654215971,47.19570913464636,3.500000052154062,-0.7000000104308124,3.5693137127018653,False
98,41,202.48061333601305,47.195709134130155,3.6000000536441776,-0.7000000104308124,3.6674242188273256,False
99,41,202.48057245605509,47.195709133599415,3.7000000551342938,-0.7000000104308124,3.7656341328648635,False
100,41,202.48053157609715,47.19570913305414,3.80000005662441,-0.7000000104308124,3.863935874849459,False
101,41,202.48049069613919,47.1957091324943,3.900000058114526,-0.7000000104308124,3.962322610274994,False
102,41,202.48044981618125,47.195709131919934,4.000000059604642,-0.7000000104308124,4.060788161359846,False
103,41,202.48040893622328,47.19570913133102,4.100000061094758,-0.7000000104308124,4.159326930595881,False
104,41,202.48036805626535,47.195709130727586,4.200000062584874,-0.7000000104308124,4.2579338346569084,False
105,41,202.4803271763074,47.1957091301096,4.3000000640749905,-0.7000000104308124,4.356604247076851,False
106,41,202.48028629634948,47.19570912947706,4.400000065565107,-0.7000000104308124,4.455333948378739,False
107,41,202.4802454163915,47.19570912882999,4.500000067055222,-0.7000000104308124,4.554119082555938,False
108,41,202.48020453643358,47.19570912816839,4.600000068545338,-0.7000000104308124,4.652956118987181,False
109,41,202.48016365647564,47.19570912749223,4.700000070035454,-0.7000000104308124,4.751841819014645,False
110,41,202.4801227765177,47.195709126801525,4.80000007152557,-0.7000000104308124,4.85077320653611,False
111,41,202.4800818965598,47.19570912609631,4.900000073015686,-0.7000000104308124,4.949747542062814,False
112,41,202.48004101660186,47.19570912537654,5.000000074505802,-0.7000000104308124,5.048762299778152,False
113,41,202.48000013664392,47.19570912464221,5.1000000759959185,-0.7000000104308124,5.147815147201919,False
114,41,202.47995925668602,47.19570912389336,5.200000077486035,-0.7000000104308124,5.2469039271229185,False
115,41,202.4799183767281,47.19570912312995,5.300000078976151,-0.7000000104308124,5.346026641511464,False
116,41,202.47987749677017,47.19570912235202,5.400000080466267,-0.7000000104308124,5.445181437164314,False
117,41,202.47983661681224,47.195709121559545,5.500000081956383,-0.7000000104308124,5.54436659286914,False
118,41,202.47979573685433,47.195709120752525,5.600000083446499,-0.7000000104308124,5.643580507904883,False
119,41,202.47975485689642,47.19570911993095,5.700000084936615,-0.7000000104308124,5.7428216917191985,False
120,41,202.47971397693848,47.195709119094865,5.8000000864267305,-0.7000000104308124,5.842088754645313,False
121,41,202.4796730969806,47.19570911824422,5.900000087916847,-0.7000000104308124,5.941380399538641,False
122,41,202.47963221702267,47.19570911737903,6.000000089406963,-0.7000000104308124,6.040695414228953,False
123,41,202.47959133706476,47.19570911649931,6.100000090897079,-0.7000000104308124,6.140032664697111,False
124,41,202.47955045710688,47.19570911560505,6.200000092387195,-0.7000000104308124,6.239391088896766,False
0,42,202.48461957321987,47.19573689338321,-6.200000092387195,-0.6000000089406963,6.228964693777776,False
1,42,202.48457869324056,47.19573689427749,-6.100000090897079,-0.6000000089406963,6.129437259624508,False
2,42,202.48453781326128,47.1957368951572,-6.000000089406963,-0.6000000089406963,6.029925462525419,False
3,42,202.48449693328197,47.19573689602239,-5.900000087916847,-0.6000000089406963,5.930430089643384,False
4,42,202.48445605330267,47.195736896873036,-5.8000000864267305,-0.6000000089406963,5.83095198173325,False
5,42,202.48441517332336,47.195736897709125,-5.700000084936615,-0.6000000089406963,5.731492037768722,False
6,42,202.48437429334405,47.19573689853069,-5.600000083446499,-0.6000000089406963,5.632051220055588,False
7,42,202.48433341336474,47.19573689933771,-5.500000081956383,-0.6000000089406963,5.532630559891836,False
8,42,202.4842925333854,47.1957369001302,-5.400000080466267,-0.6000000089406963,5.433231163843899,False
9,42,202.4842516534061,47.19573690090813,-5.300000078976151,-0.6000000089406963,5.333854220718451,False
10,42,202.48421077342675,47.19573690167152,-5.200000077486035,-0.6000000089406963,5.234501009321099,False
11,42,202.48416989344744,47.19573690242039,-5.1000000759959185,-0.6000000089406963,5.135172907107141,False
12,42,202.48412901346813,47.19573690315471,-5.000000074505802,-0.6000000089406963,5.035871399845996,False
13,42,202.4840881334888,47.19573690387448,-4.900000073015686,-0.6000000089406963,4.936598092440033,False
14,42,202.48404725350946,47.19573690457971,-4.80000007152557,-0.6000000089406963,4.8373547210613275,False
15,42,202.48400637353015,47.19573690527041,-4.700000070035454,-0.6000000089406963,4.738143166796684,False
16,42,202.48396549355078,47.19573690594655,-4.600000068545338,-0.6000000089406963,4.638965471023249,False
17,42,202.48392461357145,47.19573690660817,-4.500000067055222,-0.6000000089406963,4.539823852775109,False
18,42,202.48388373359214,47.195736907255245,-4.400000065565107,-0.6000000089406963,4.440720728406795,False
19,42,202.4838428536128,47.19573690788776,-4.3000000640749905,-0.6000000089406963,4.341658733914235,False
20,42,202.48380197363343,47.19573690850576,-4.200000062584874,-0.6000000089406963,4.242640750339556,False
21,42,202.4837610936541,47.19573690910921,-4.100000061094758,-0.6000000089406963,4.143669932765622,False
22,42,202.48372021367476,47.19573690969812,-4.000000059604642,-0.6000000089406963,4.044749743502801,False
23,42,202.48367933369542,47.195736910272494,-3.900000058114526,-0.6000000089406963,3.9458839901880216,False
24,42,202.48363845371605,47.19573691083231,-3.80000005662441,-0.6000000089406963,3.847076869660178,False
25,42,202.4835975737367,47.1957369113776,-3.7000000551342938,-0.6000000089406963,3.7483330186527732,False
26,42,202.48355669375735,47.195736911908334,-3.6000000536441776,-0.6000000089406963,3.649657572563064,False
27,42,202.483515813778,47.19573691242453,-3.500000052154062,-0.6000000089406963,3.5510562338277993,False
28,42,202.48347493379865,47.1957369129262,-3.400000050663946,-0.6000000089406963,3.4525353517731965,False
29,42,202.48343405381928,47.19573691341331,-3.3000000491738297,-0.6000000089406963,3.3541020162296964,False
30,42,202.48339317383994,47.1957369138859,-3.2000000476837136,-0.6000000089406963,3.255764167734605,False
31,42,202.48335229386058,47.19573691434394,-3.1000000461935975,-0.6000000089406963,3.1575307278202605,False
32,42,202.4833114138812,47.19573691478743,-3.0000000447034814,-0.6000000089406963,3.0594117537444556,False
33,42,202.48327053390184,47.195736915216386,-2.9000000432133652,-0.6000000089406963,2.9614186231207427,False
34,42,202.48322965392248,47.19573691563082,-2.8000000417232496,-0.6000000089406963,2.863564255325701,False
35,42,202.4831887739431,47.19573691603068,-2.7000000402331334,-0.6000000089406963,2.76586337840244,False
36,42,202.48314789396377,47.19573691641602,-2.6000000387430173,-0.6000000089406963,2.668332852586522,False
37,42,202.4831070139844,47.19573691678681,-2.500000037252901,-0.6000000089406963,2.5709920647472533,False
38,42,202.48306613400504,47.19573691714306,-2.400000035762785,-0.6000000089406963,2.4738634122340315,False
39,42,202.48302525402565,47.19573691748477,-2.300000034272669,-0.6000000089406963,2.3769729002205966,False
40,42,202.48298437404628,47.195736917811956,-2.2000000327825533,-0.6000000089406963,2.28035088417815,False
41,42,202.48294349406692,47.19573691812458,-2.100000031292437,-0.6000000089406963,2.1840329993287817,False
42,42,202.48290261408752,47.19573691842267,-2.000000029802321,-0.6000000089406963,2.088061332896647,False
43,42,202.48286173410816,47.195736918706224,-1.900000028312205,-0.6000000089406963,1.9924859142074796,False
44,42,202.48282085412882,47.19573691897523,-1.8000000268220888,-0.6000000089406963,1.8973666243739917,False
45,42,202.4827799741494,47.195736919229695,-1.700000025331973,-0.6000000089406963,1.8027756645954438,False
46,42,202.48273909417006,47.19573691946961,-1.6000000238418568,-0.6000000089406963,1.7088007745266205,False
47,42,202.4826982141907,47.19573691969501,-1.5000000223517407,-0.6000000089406963,1.6155494662139127,False
48,42,202.4826573342113,47.195736919905826,-1.4000000208616248,-0.6000000089406963,1.5231546438695531,False
49,42,202.48261645423193,47.19573692010215,-1.3000000193715087,-0.6000000089406963,1.4317821276628502,False
50,42,202.48257557425256,47.1957369202839,-1.2000000178813925,-0.6000000089406963,1.3416408064918783,False
51,42,202.48253469427317,47.19573692045112,-1.1000000163912766,-0.6000000089406963,1.2529964272852674,False
52,42,202.4824938142938,47.1957369206038,-1.0000000149011605,-0.6000000089406963,1.1661903963466502,False
53,42,202.4824529343144,47.195736920741936,-0.9000000134110444,-0.6000000089406963,1.0816653987572662,False
54,42,202.48241205433504,47.19573692086552,-0.8000000119209284,-0.6000000089406963,1.0000000149011605,False
55,42,202.48237117435568,47.19573692097458,-0.7000000104308124,-0.6000000089406963,0.9219544594674799,False
56,42,202.48233029437628,47.19573692106911,-0.6000000089406963,-0.6000000089406963,0.8485281500679109,False
57,42,202.4822894143969,47.19573692114909,-0.5000000074505803,-0.6000000089406963,0.7810249792288437,False
58,42,202.4822485344175,47.19573692121454,-0.4000000059604642,-0.6000000089406963,0.7211102658381775,False
59,42,202.48220765443813,47.19573692126543,-0.30000000447034814,-0.6000000089406963,0.6708204032459392,False
60,42,202.48216677445876,47.19573692130177,-0.2000000029802321,-0.6000000089406963,0.6324555414579972,False
61,42,202.4821258944794,47.19573692132358,-0.10000000149011605,-0.6000000089406963,0.608276262093844,False
62,42,202.4820850145,47.195736921330855,0.0,-0.6000000089406963,0.6000000089406963,False
63,42,202.4820441345206,47.19573692132358,0.10000000149011605,-0.6000000089406963,0.608276262093844,False
64,42,202.48200325454124,47.19573692130177,0.2000000029802321,-0.6000000089406963,0.6324555414579972,False
65,42,202.48196237456187,47.19573692126543,0.30000000447034814,-0.6000000089406963,0.6708204032459392,False
66,42,202.4819214945825,47.19573692121454,0.4000000059604642,-0.6000000089406963,0.7211102658381775,False
67,42,202.4818806146031,47.19573692114909,0.5000000074505803,-0.6000000089406963,0.7810249792288437,False
68,42,202.48183973462372,47.19573692106911,0.6000000089406963,-0.6000000089406963,0.8485281500679109,False
69,42,202.48179885464432,47.19573692097458,0.7000000104308124,-0.6000000089406963,0.9219544594674799,False
70,42,202.48175797466496,47.19573692086552,0.8000000119209284,-0.6000000089406963,1.0000000149011605,False
71,42,202.4817170946856,47.195736920741936,0.9000000134110444,-0.6000000089406963,1.0816653987572662,False
72,42,202.4816762147062,47.1957369206038,1.0000000149011605,-0.6000000089406963,1.1661903963466502,False
