species,wavelength_source,rest_wavelength_vacuum_nm,predicted_wavelength_at_M51_nm,observed_feature_nm,wavelength_difference_nm,absolute_wavelength_difference_nm,required_velocity_kms,reference_velocity_kms,velocity_offset_kms,instrument_fwhm_nm,distance_in_fwhm,relative_intensity,Aki_s-1,lower_energy_cm-1,upper_energy_cm-1,lower_configuration,lower_term,lower_J,upper_configuration,upper_term,upper_J,accuracy,line_reference,ranking
N I,Ritz vacuum,1297.312839771779,1299.7979185466752,1284.2613044,15.53661414667522,15.53661414667522,-3031.214015531999,573.72,-3604.9340155319987,1.4015729612572303,11.0851269082265,nan,854000.0,104144.82,111853.061,2s2.2p2.(3P).4s,2P,1/2,2s2.2p2.(3P).5p,2D*,3/2,D+,,poor
He I,Ritz vacuum,1297.389244523169,1299.8744696558445,1284.2613044,15.613165255844478,15.613165255844478,-3048.867844072917,573.72,-3622.5878440729166,1.4015729612572303,11.139744906208275,nan,330.3,nan,nan,1s.3p,1P*,1,1s.5d,3D,2,AA,,poor
S I,Ritz vacuum,1297.401763923416,1299.887013037736,1284.2613044,15.625708637736125,15.625708637736125,-3051.7604340394896,573.72,-3625.4804340394894,1.4015729612572303,11.148694409543722,nan,527000.0,73920.945,81628.66,3s2.3p3.(4S*).5p,5P,3,3s2.3p3.(4S*).8d,5D*,4,D,,poor
C I,Ritz vacuum,1297.4103162462118,1299.8955817430076,1284.2613044,15.634277343007625,15.634277343007625,-3053.7364199205454,573.72,-3627.456419920545,1.4015729612572303,11.154808044372848,nan,15000.0,61981.83211,69689.49393,2s2.2p.3s,1P*,1,2s2.2p.3p,3D,1,C,L9405c186,poor
Ar II,Ritz vacuum,1297.8140559013123,1300.300094785079,1284.2613044,16.038790385078983,16.038790385078983,-3147.0040076647538,573.72,-3720.724007664754,1.4015729612572303,11.443421661539452,25.0,nan,191974.58,199679.844,3s2.3p4.(1S).4p,2P*,3/2,3s2.3p4.(1D).4d,2D,5/2,,L11520,poor
N I,Ritz vacuum,1297.970518396361,1300.4568569932067,1284.2613044,16.195552593206685,16.195552593206685,-3183.1403251270035,573.72,-3756.8603251270033,1.4015729612572303,11.555269001964087,nan,35700.0,104615.47,112319.805,2s2.2p2.(3P).3d,2P,3/2,2s2.2p2.(1D).3p,2P*,3/2,C,,poor
Fe II,Ritz vacuum,1297.9892534847934,1300.4756279697988,1284.2613044,16.214323569798808,16.214323569798808,-3187.467051760816,573.72,-3761.187051760816,1.4015729612572303,11.568661794998054,6.0,nan,102802.353,110506.577,3d6.(5D).6s,4D,5/2,3d6.(3P2).5p,4D*,5/2,,L18349c139,poor
Fe I,Ritz vacuum,1298.0900108504093,1300.5765783420536,1284.2613044,16.315273942053636,16.315273942053636,-3210.73510761889,573.72,-3784.45510761889,1.4015729612572303,11.640688278845369,8.0,nan,40257.314,47960.94,3d6.(5D).4s.4p.(1P*),x 5F*,5,3d7.(4F).5s,e 3F,4,,L11631,poor
Fe II,Ritz vacuum,1298.1245902421465,1300.6112239726422,1284.2613044,16.349919572642193,16.349919572642193,-3218.720155400869,573.72,-3792.440155400869,1.4015729612572303,11.665407384840023,nan,0.00115,977.0498,8680.4706,3d6.(5D).4s,a 6D,1/2,3d6.(5D).4s,a 4D,3/2,C+,L22760,poor
Si III,Ritz vacuum,1298.2089831632084,1300.6957785532902,1284.2613044,16.43447415329024,16.43447415329024,-3238.2071946527694,573.72,-3811.9271946527697,1.4015729612572303,11.725735732336252,nan,29500000.0,234442.18,242145.1,3s.6p,3P*,2,3s.7s,3S,1,B,,poor
Ne I,Ritz vacuum,1298.3624348406092,1300.8495241763724,1284.2613044,16.588219776372398,16.588219776372398,-3273.6371689593648,573.72,-3847.3571689593646,1.4015729612572303,11.835430787343768,25.0,nan,162830.7073,170532.7169,2s2.2p5.(2P*<3/2>).4p,2[5/2],3,2s2.2p5.(2P*<3/2>).7s,2[3/2]*,2,,L9097,poor
Na I,Ritz vacuum,1298.6487025908827,1301.1363402892987,1284.2613044,16.875035889298715,16.875035889298715,-3339.7211917915947,573.72,-3913.441191791595,1.4015729612572303,12.04006951886513,nan,3480.0,33200.673,nan,2p6.5s,2S,1/2,2p6.15p,2P*,3/2,C',,poor
Na I,Ritz vacuum,1298.6593054706254,1301.1469634794787,1284.2613044,16.885659079478728,16.885659079478728,-3342.1685477480414,573.72,-3915.8885477480417,1.4015729612572303,12.047648995976676,nan,3480.0,33200.673,nan,2p6.5s,2S,1/2,2p6.15p,2P*,1/2,C',,poor
He I,Ritz vacuum,1298.8405096857239,1301.3285148018708,1284.2613044,17.067210401870852,17.067210401870852,-3383.9909343481077,573.72,-3957.710934348108,1.4015729612572303,12.177182974877974,nan,272940.0,nan,nan,1s.3d,3D,1,1s.5p,3P*,0,AAA,L885,poor
He I,Ritz vacuum,1298.8424072010894,1301.3304159520383,1284.2613044,17.069111552038294,17.069111552038294,-3384.4288540815924,573.72,-3958.1488540815926,1.4015729612572303,12.178539415263167,nan,204660.0,nan,nan,1s.3d,3D,2,1s.5p,3P*,1,AAA,L885,poor
He I,Ritz vacuum,1298.842746293187,1301.3307556936868,1284.2613044,17.069451293686825,17.069451293686825,-3384.5071116773097,573.72,-3958.22711167731,1.4015729612572303,12.178781815521964,nan,229270.0,nan,nan,1s.3d,3D,3,1s.5p,3P*,2,AAA,L885,poor
He I,Ritz vacuum,1298.8431704083769,1301.3311806212942,1284.2613044,17.06987622129418,17.06987622129418,-3384.604991354549,573.72,-3958.3249913545487,1.4015729612572303,12.179084994606535,nan,40931.0,nan,nan,1s.3d,3D,2,1s.5p,3P*,2,AAA,L885,poor
He I,Ritz vacuum,1298.8498632261485,1301.3378862595505,1284.2613044,17.076581859550515,17.076581859550515,-3386.14959297199,573.72,-3959.8695929719897,1.4015729612572303,12.183869360773473,nan,68235.0,nan,nan,1s.3d,3D,1,1s.5p,3P*,1,AAA,L885,poor
He I,Ritz vacuum,1298.8506264334355,1301.3386509288057,1284.2613044,17.07734652880572,17.07734652880572,-3386.3257292108797,573.72,-3960.0457292108795,1.4015729612572303,12.184414940116357,nan,2729.4,nan,nan,1s.3d,3D,1,1s.5p,3P*,2,AAA,L885,poor
Fe II,Ritz vacuum,1298.9366207895368,1301.4248100121358,1284.2613044,17.16350561213585,17.16350561213585,-3406.171196377346,573.72,-3979.891196377346,1.4015729612572303,12.245888074738506,7.0,nan,57411.086,65109.691,3d5.4s2,d 4P,5/2,3d6.(3F2).4p,y 2G*,7/2,,L18349c139,poor
Fe II,Ritz vacuum,1299.3816016466835,1301.870643256193,1284.2613044,17.609338856193062,17.609338856193062,-3508.840807804995,573.72,-4082.5608078049954,1.4015729612572303,12.563982998357247,nan,0.00513,25805.327,33501.2957,3d6.(3G).4s,a 4G,9/2,3d6.(1G2).4s,c 2G,7/2,C,,poor
O I,Observed vacuum,1299.4323154206022,1301.9214541753179,1284.2613044,17.660149775317905,17.660149775317905,-3520.539619451256,573.72,-4094.259619451256,1.4015729612572303,12.600235780430943,120.0,nan,116631.094,124326.779,2s2.2p3.(2D*).3p,1D,2,2s2.2p3.(2D*<3/2>).3d,1F*,3,,L3760,poor
O III,Ritz vacuum,1299.4953325361278,1301.9845920038213,1284.2613044,17.72328760382129,17.72328760382129,-3535.075953246197,573.72,-4108.795953246197,1.4015729612572303,12.64528361614743,nan,18000000.0,394197.9,401893.2,2s.2p2.(2D).3s,3D,3,2s2.2p.(2P*).5d,3F*,4,C+,,poor
Fe II,Ritz vacuum,1299.8556303935743,1302.3455800329293,1284.2613044,18.084275632929348,18.084275632929348,-3618.1730092482558,573.72,-4191.893009248256,1.4015729612572303,12.902842829321923,1.2,nan,104042.692,111735.854,3d6.(3H).4d,4G,5/2,3d6.(3H).5p,4H*,7/2,,L18349c139,poor
Fe I,Ritz vacuum,1299.9222084763035,1302.412285649878,1284.2613044,18.150981249877987,18.150981249877987,-3633.52561909566,573.72,-4207.24561909566,1.4015729612572303,12.950436225308104,7.0,nan,43499.505,51192.273,3d6.(3P2).4s.4p.(3P*),w 5D*,4,3d6.(5D).4s (6D).4d,e 7F,4,,L11631,poor
C I,Ritz vacuum,1300.1465093968911,1302.6370162320243,1284.2613044,18.375711832024308,18.375711832024308,-3685.2424870439636,573.72,-4258.962487043964,1.4015729612572303,13.11077791878993,nan,36000.0,79310.86822,87002.31,2s2.2p.3d,3P*,2,2s2.2p.6p,3D,3,D,,poor
