wavelength_nm,aperture_flux,aperture_error,pabeta_continuum,pabeta_residual,pagamma_continuum,pagamma_residual
1190.3740326233672,410.05536365509033,3.5293428174970414,435.995441555782,-25.940077900691676,135.69514896920282,274.3602146858875
1191.010032634949,403.14222264289856,3.648436619863654,435.71244822335825,-32.57022558045969,134.33241350841263,268.80980913448593
1191.646032646531,360.0725269317627,3.860072924402021,435.4294548909345,-75.3569279591718,132.96967804762244,227.10284888414026
1192.282032658113,359.954740524292,3.372978649191698,435.14646155851074,-75.19172103421874,131.60694258683225,228.34779793745975
1192.9180326696949,370.9291841983795,3.5289169663212197,434.8634682260871,-63.93428402770758,130.24420712604206,240.68497707233746
1193.5540326812768,359.3539786338806,3.4747108648651315,434.58047489366334,-75.22649625978272,128.88147166525187,230.47250696862875
1194.1900326928587,360.00389862060547,3.438742985136505,434.2974815612396,-74.29358294063411,127.51873620446167,232.4851624161438
1194.8260327044406,349.4331521987915,3.488460648182015,434.01448822881594,-84.58133603002443,126.15600074367148,223.27715145512002
1195.4620327160226,357.9326641559601,3.3660627668907765,433.7314948963922,-75.7988307404321,124.7932652828813,233.1393988730788
1196.0980327276045,357.5547983646393,3.996475638092953,433.4485015639684,-75.89370319932914,123.43052982209065,234.12426854254863
1196.7340327391864,361.101886510849,3.9210189597920464,433.16550823154466,-72.06362172069566,122.06779436130046,239.03409214954854
1197.3700327507684,380.21308517456055,4.259976973175661,432.882514899121,-52.66942972456047,120.70505890051027,259.5080262740503
1198.0060327623503,364.16365814208984,3.621450400351866,432.59952156669726,-68.43586342460742,119.34232343972008,244.82133470236977
1198.6420327739322,362.32879972457886,3.722193050492832,432.3165282342735,-69.98772850969465,117.97958797892989,244.34921174564897
1199.2780327855141,357.4069781303406,3.51412133965465,432.03353490184986,-74.62655677150929,116.6168525181397,240.79012561220088
1199.914032797096,365.6902611255646,3.499363625283311,431.7505415694261,-66.06028044386153,115.2541170573495,250.43614406821507
1200.550032808678,358.4356281757355,3.698812428917238,431.46754823700235,-73.03192006126687,113.89138159655931,244.54424657917616
1201.18603282026,360.7935802936554,3.7146212988789737,431.1845549045786,-70.3909746109232,112.52864613576912,248.26493415788627
1201.8220328318419,358.7432041168213,3.6652143076196513,430.90156157215495,-72.15835745533366,111.16591067497893,247.57729344184236
1202.4580328434238,352.5702061653137,3.618061514741392,430.6185682397312,-78.04836207441747,109.80317521418874,242.76703095112498
1203.0940328550055,374.92855048179626,3.520591902190676,430.33557490730755,-55.40702442551128,108.440439753399,266.48811072839726
1203.7300328665876,373.67336320877075,3.7564115854353917,430.0525815748838,-56.37921836611304,107.07770429260836,266.5956589161624
1204.3660328781696,376.6922490596771,3.6166260897921174,429.76958824246003,-53.07733918278291,105.71496883181817,270.97728022785896
1205.0020328897515,356.5604405403137,3.9973639062217132,429.4865949100363,-72.92615436972255,104.35223337102798,252.20820716928574
1205.6380329013334,347.57607340812683,3.7825375095752074,429.2036015776125,-81.62752816948569,102.98949791023779,244.58657549788904
1206.2740329129151,357.219322681427,3.6281437350763235,428.920608245189,-71.70128556376199,101.62676244944805,255.59256023197895
1206.9100329244973,358.35476303100586,3.7169655376640076,428.6376149127651,-70.28285188175926,100.2640269886574,258.09073604234845
1207.5460329360792,355.55232977867126,3.551245385599483,428.35462158034136,-72.8022918016701,98.90129152786722,256.65103825080405
1208.1820329476611,349.7787072658539,3.5392842347204683,428.0716282479177,-78.29292098206383,97.53855606707657,252.2401511987773
1208.818032959243,352.19335436820984,3.60295888144147,427.78863491549396,-75.59528054728412,96.17582060628638,256.01753376192346
1209.4540329708248,385.6773729324341,3.680448744578009,427.5056415830703,-41.82826865063623,94.81308514549664,290.86428778693744
1210.090032982407,369.91623878479004,3.5840835999495098,427.22264825064644,-57.306409465856404,93.450349684706,276.46588910008404
1210.7260329939888,351.6251075267792,3.799758924790618,426.9396549182228,-75.31454739144363,92.0876142239158,259.53749330286337
1211.3620330055708,348.08549451828003,3.706791730796075,426.65666158579904,-78.57116706751901,90.72487876312562,257.3606157551544
1211.9980330171527,354.96301674842834,3.886420918905883,426.3736682533753,-71.41065150494694,89.36214330233543,265.6008734460929
1212.6340330287344,365.8760623931885,3.75808575261047,426.09067492095164,-60.214612527763165,87.99940784154569,277.8766545516428
1213.2700330403165,364.9656231403351,3.727961128442344,425.8076815885279,-60.8420584481928,86.63667238075504,278.32895075958004
1213.9060330518985,368.88400864601135,3.810927955809588,425.5246882561041,-56.640679610092775,85.27393691996485,283.6100717260465
1214.5420330634804,356.90849709510803,3.919641050561026,425.24169492368037,-68.33319782857234,83.91120145917466,272.99729563593337
1215.1780330750623,358.3271222114563,5.056307463748415,424.9587015912567,-66.63157937980043,82.54846599838447,275.7786562130718
1215.814033086644,385.75424575805664,4.63507896404111,424.6757082588331,-38.92146250077644,81.18573053759474,304.5685152204619
1216.4500330982262,384.3724887371063,4.629129861004809,424.3927149264092,-40.02022618930289,79.82299507680409,304.54949366030223
1217.086033109808,361.9739463329315,3.8240655387474076,424.10972159398557,-62.13577526105405,78.4602596160139,283.5136867169176
1217.72203312139,380.3462781906128,3.8882718763319786,423.8267282615618,-43.48045007094902,77.09752415522371,303.2487540353891
1218.358033132972,381.23411536216736,3.795397837264997,423.54373492913805,-42.309619566970696,75.73478869443352,305.49932666773384
1218.9940331445537,366.3536081314087,3.855054975114861,423.2607415967144,-56.90713346530572,74.37205323364378,291.9815548977649
1219.6300331561358,367.03746914863586,3.8050075672071775,422.97774826429065,-55.94027911565479,73.00931777285268,294.0281513757832
1220.2660331677178,364.90536761283875,3.8886196300608487,422.6947549318669,-57.78938731902815,71.64658231206249,293.25878530077625
1220.9020331792997,381.0464482307434,4.101008718008895,422.41176159944314,-41.36531336869973,70.2838468512723,310.7626013794711
1221.5380331908816,376.544171333313,3.7608090984306086,422.1287682670195,-45.58459693370651,68.92111139048211,307.6230599428309
1222.1740332024633,370.5556116104126,3.986599891444168,421.84577493459585,-51.290163324183254,67.55837592969237,302.9972356807202
1222.8100332140455,367.8546841144562,3.841430229042057,421.562781602172,-53.708097487715804,66.19564046890173,301.65904364555445
1223.4460332256274,365.487154006958,3.918337221789966,421.2797882697482,-55.792634262790216,64.83290500811154,300.65424899884647
1224.0820332372093,367.6685583591461,4.308997574913195,420.9967949373246,-53.32823657817846,63.47016954732135,304.19838881182477
1224.7180332487912,375.7207467556,3.9522107633404886,420.7138016049008,-44.99305484930085,62.10743408653116,313.6133126690688
1225.354033260373,369.277708530426,3.876767424081441,420.4308082724772,-51.153099742051154,60.74469862574142,308.5330099046846
1225.990033271955,382.03985238075256,3.865613642135854,420.1478149400534,-38.10796255930086,59.381963164950776,322.6578892158018
1226.626033283537,385.12279510498047,4.048600746320196,419.86482160762966,-34.742026502649196,58.019227704160585,327.1035674008199
1227.262033295119,383.7559747695923,3.912401435754742,419.5818282752059,-35.82585350561362,56.656492243370394,327.0994825262219
1227.8980333067009,385.2812328338623,3.823766528176124,419.29883494278215,-34.017602108919846,55.2937567825802,329.9874760512821
1228.5340333182826,391.52138471603394,3.8804974733406876,419.0158416103586,-27.494456894324685,53.93102132179047,337.59036339424347
1229.1700333298647,390.4430260658264,3.947927491909922,418.73284827793475,-28.289822212108334,52.56828586099982,337.8747402048266
1229.8060333414467,374.3748128414154,3.753419506775184,418.449854945511,-44.07504210409559,51.20555040020963,323.1692624412058
1230.4420333530286,385.64228987693787,3.771793306489953,418.16686161308735,-32.52457173614948,49.84281493941944,335.7994749375184
1231.0780333646105,380.2168519496918,3.9122041584887994,417.8838682806636,-37.66701633097182,48.48007947862925,331.7367724710625
1231.7140333761922,378.84934639930725,3.9617675914177233,417.60087494823995,-38.7515285489327,47.117344017839514,331.73200238146774
1232.3500333877744,376.39847016334534,3.8730731937339944,417.3178816158161,-40.91941145247074,45.754608557048414,330.6438616062969
1232.9860333993563,376.37214851379395,3.936209264337048,417.03488828339243,-40.66273976959849,44.39187309625822,331.9802754175357
1233.6220334109382,384.57308554649353,3.8469467770286725,416.7518949509687,-32.178809404475146,43.02913763546803,341.5439479110255
1234.2580334225202,386.8177423477173,3.7917776121519604,416.4689016185449,-29.651159270827634,41.66640217467784,345.15134017303944
1234.8940334341019,410.962922334671,3.8886029739139514,416.1859082861214,-5.222985951450369,40.303666713888106,370.6592556207829
1235.530033445684,395.28070163726807,3.841792462820136,415.9029149536975,-20.622213316429452,38.94093125309746,356.3397703841706
1236.166033457266,369.9342293739319,3.91575071395641,415.61992162127376,-45.685692247341876,37.57819579230727,332.3560335816246
1236.8020334688479,364.1506760120392,3.9710435456913435,415.3369282888501,-51.18625227681093,36.21546033151708,327.9352156805221
1237.4380334804298,371.0069558620453,3.7947591129578306,415.05393495642636,-44.04697909438107,34.85272487072689,336.1542309913184
1238.0740334920115,371.21225786209106,3.983493831527877,414.7709416240027,-43.55868376191165,33.48998940993715,337.7222684521539
1238.7100335035936,386.7246558666229,4.509516313863436,414.48794829157885,-27.76329242495592,32.12725394914651,354.5974019174764
1239.3460335151756,386.4606559276581,3.793998311249276,414.2049549591552,-27.74429903149712,30.764518488356316,355.69613743930176
1239.9820335267575,403.18528485298157,3.828975312940116,413.92196162673144,-10.736676773749878,29.401783027566125,373.78350182541544
1240.6180335383394,397.2893319129944,3.7849202680356404,413.6389682943077,-16.349636381313303,28.039047566775935,369.25028434621845
1241.2540335499211,395.654500246048,3.7469253946294603,413.35597496188404,-17.70147471583607,26.6763121059862,368.9781881400618
1241.8900335615033,375.38421154022217,3.837113593103596,413.0729816294603,-37.68877008923812,25.313576645195553,350.0706348950266
1242.5260335730852,378.1745584011078,4.090382968788987,412.78998829703653,-34.61542989592874,23.950841184405363,354.2237172167024
1243.1620335846671,393.58697986602783,3.9382363670361893,412.5069949646128,-18.92001509858494,22.588105723614717,370.9988741424131
1243.798033596249,404.691029548645,3.7860391814765335,412.22400163218913,-7.532972083544109,21.225370262824526,383.4656592858205
1244.4340336078308,387.3309977054596,3.8085753484543794,411.9410082997655,-24.61001059430589,19.86263480203479,367.4683629034248
1245.070033619413,376.3889294862747,3.6302360784288887,411.6580149673416,-35.269085481066895,18.499899341244145,357.8890301450306
1245.7060336309949,362.87139987945557,4.051211697123714,411.37502163491797,-48.503621755462405,17.137163880453954,345.7342359990016
1246.3420336425768,376.8201072216034,3.8820977438625937,411.0920283024942,-34.27192108089082,15.774428419663764,361.04567880193963
1246.9780336541585,370.35561752319336,4.068898189838479,410.80903497007057,-40.45341744687721,14.411692958874028,355.94392456431933
1247.6140336657404,369.96170353889465,3.7492134533346917,410.5260416376468,-40.56433809875216,13.048957498083837,356.9127460408108
1248.2500336773226,380.8590614795685,3.764936112365349,410.24304830522306,-29.383986825654574,11.686222037293192,369.1728394422753
1248.8860336889045,397.7950007915497,3.6342827952470436,409.9600549727993,-12.165054181249616,10.323486576503,387.4715142150467
1249.5220337004864,397.92634105682373,3.6283484102722654,409.67706164037554,-11.75072058355181,8.96075111571281,388.9655899411109
1250.1580337120681,386.9908354282379,3.6669744014156236,409.3940683079519,-22.403232879713983,7.598015654923074,379.39281977331484
1250.79403372365,384.16423654556274,3.67279331732998,409.11107497552825,-24.94683842996551,6.2352801941328835,377.92895635142986
1251.4300337352322,369.5001072883606,3.8451879246015928,408.8280816431044,-39.32797435474379,4.872544733342238,364.62756255501836
1252.0660337468141,379.1779315471649,3.757428590708004,408.5450883106806,-29.36715676351571,3.5098092725520473,375.66812227461287
1252.702033758396,377.233603477478,3.8136545807551014,408.262094978257,-31.028491500778955,2.1470738117618566,375.08652966571617
1253.3380337699778,387.99304962158203,3.7023279981628656,407.97910164583334,-19.986052024251308,0.7843383509721207,387.2087112706099
1253.9740337815597,387.29975068569183,3.641339735530606,407.6961083134096,-20.396357627717748,-0.57839710981807,387.8781477955099
1254.6100337931418,364.543576002121,3.812605726548859,407.4131149809858,-42.86953897886485,-1.9411325706087155,366.4847085727297
1255.2460338047238,388.0651390552521,3.7342604652344935,407.13012164856207,-19.064982593309992,-3.303868031399361,391.36900708665144
1255.8820338163057,393.7686502933502,3.9816214303792123,406.8471283161383,-13.07847802278809,-4.666603492189552,398.43525378553977
1256.5180338278874,384.65347027778625,3.938317234238879,406.56413498371467,-21.91066470592841,-6.029338952979288,390.68280923076554
1257.1540338394693,399.33321619033813,3.9859966860192366,406.281141651291,-6.947925460952888,-7.392074413769478,406.7252906041076
1257.7900338510515,408.81442165374756,3.774742783862189,405.99814831886715,2.8162733348804068,-8.754809874560124,417.5692315283077
1258.4260338626334,508.5197024345398,3.858130594668765,405.7151549864434,102.8045474480964,-10.117545335350314,518.6372477698901
1259.0620338742153,555.0596041679382,4.0231650422323515,405.43216165401975,149.62744251391848,-11.480280796140505,566.5398849640787
1259.698033885797,483.18946623802185,3.783089552724043,405.1491683215961,78.04029791642574,-12.843016256930241,496.0324824949521
1260.334033897379,417.8706429004669,3.8535714625450863,404.86617498917235,13.004467911294569,-14.205751717720432,432.07639461818735
1260.970033908961,411.53357195854187,3.7961656555598275,404.5831816567485,6.950390301793391,-15.568487178511077,427.10205913705295
1261.606033920543,377.3880093097687,3.790551436932348,404.30018832432484,-26.91217901455616,-16.931222639301268,394.31923194906994
1262.242033932125,382.7134130001068,3.58289249325545,404.0171949919011,-21.303781991794267,-18.29395810009146,401.00737110019827
1262.8780339437067,398.59928369522095,3.8674120183915317,403.73420165947743,-5.134917964256488,-19.656693560881195,418.25597725610214
1263.5140339552886,407.7712757587433,3.9721686737001756,403.4512083270537,4.320067431689608,-21.019429021671385,428.79070478041467
1264.1500339668708,412.5180501937866,3.7214343836601547,403.1682149946299,9.3498351991567,-22.38216448246203,434.90021467624865
1264.7860339784527,413.55169320106506,3.6561353815956563,402.88522166220616,10.6664715388589,-23.74489994325222,437.2965931443173
1265.4220339900346,400.203330039978,3.6859376738976817,402.6022283297824,-2.3988982898043787,-25.107635404042412,425.31096544402044
1266.0580340016163,413.4587242603302,3.680195056345034,402.3192349973589,11.139489262971324,-26.470370864832148,439.92909512516235
1266.6940340131982,415.183301448822,3.696952426967316,402.0362416649351,13.147059783886903,-27.83310632562234,443.01640777444436
1267.3300340247804,399.4598479270935,3.8432230234024485,401.75324833251125,-2.293400405417742,-29.19584178641344,428.65568971350694
1267.9660340363623,413.4409646987915,3.6272023294516424,401.4702550000876,11.9707096987039,-30.55857724720363,443.99954194599513
1268.6020340479442,390.47345638275146,3.8558626542102297,401.18726166766385,-10.713805284912382,-31.92131270799382,422.3947690907453
1269.238034059526,381.9159586429596,3.8044930592258397,400.9042683352402,-18.98830969228061,-33.284048168783556,415.20000681174315
1269.8740340711079,392.7640995979309,3.6201152989782495,400.62127500281645,-7.857175404885538,-34.64678362957375,427.41088322750466
1270.51003408269,386.55155897140503,3.5448460566780247,400.3382816703927,-13.78672269898766,-36.00951909036439,422.5610780617694
1271.146034094272,389.3018698692322,3.5493452968922825,400.05528833796893,-10.753418468736754,-37.37225455115458,426.67412442038676
1271.7820341058539,398.0178873538971,3.752379112486613,399.7722950055452,-1.75440765164808,-38.734990011944774,436.75287736584187
1272.4180341174356,408.6579604148865,3.735829101217361,399.48930167312164,9.16865874176483,-40.09772547273451,448.755685887621
1273.0540341290175,407.9589123725891,3.6938910092929857,399.2063083406979,8.752604031891224,-41.4604609335247,449.4193733061138
1273.6900341405997,401.96953654289246,3.6883569921586536,398.923315008274,3.0462215346184394,-42.823196394315346,444.7927329372078
1274.3260341521816,421.94085144996643,3.683783312159812,398.64032167585026,23.30052977411617,-44.18593185510554,466.12678330507197
1274.9620341637635,414.5072922706604,3.648623968918739,398.3573283434266,16.149963927233784,-45.54866731589573,460.0559595865561
1275.5980341753452,400.34466910362244,3.7016146484044006,398.074335011003,2.270334092619464,-46.91140277668546,447.2560718803079
1276.2340341869271,400.052836894989,3.6411529089645334,397.7913416785792,2.2614952164097986,-48.274138237475654,448.32697513246467
1276.8700341985093,391.41213846206665,3.5881051432500994,397.50834834615546,-6.0962098840888075,-49.6368736982663,441.04901216033295
1277.5060342100912,386.68348836898804,3.6807931627947768,397.2253550137317,-10.541866644743664,-50.99960915905649,437.6830975280445
1278.1420342216732,405.0366938114166,3.789531540775028,396.94236168130794,8.094332130108683,-52.36234461984668,457.3990384312633
1278.7780342332549,406.2948725223541,4.100626424623897,396.6593683488843,9.635504173469826,-53.72508008063642,460.01995260299054
1279.4140342448368,399.14061546325684,3.6461277198014854,396.37637501646066,2.7642404467961796,-55.08781554142706,454.2284310046839
1280.050034256419,408.2606313228607,4.176367678946938,396.0933816840368,12.167249638823932,-56.45055100221771,464.7111823250784
1280.6860342680009,428.9493775367737,3.800979905760017,395.810388351613,33.13898918516065,-57.8132864630079,486.7626639997816
1281.3220342795828,442.0973711013794,3.645174638742065,395.5273950191894,46.56997608219001,-59.17602192379809,501.2733930251775
1281.9580342911645,432.9086844921112,3.882867772888593,395.24440168676574,37.664282805345465,-60.538757384587825,493.44744187669903
1282.5940343027464,421.6071774959564,3.7560294777648378,394.961408354342,26.645769141614437,-61.901492845378016,483.50867034133444
1283.2300343143286,722.5314841270447,4.110197960984059,394.6784150219182,327.85306910512645,-63.26422830616866,785.7957124332133
1283.8660343259105,1591.4580855369568,5.634142202631161,394.39542168949447,1197.0626638474623,-64.62696376695885,1656.0850493039156
1284.5020343374924,1703.4554071426392,5.868659574189991,394.1124283570707,1309.3429787855684,-65.98969922774904,1769.4451063703882
1285.1380343490741,829.055061340332,4.431839185822108,393.82943502464707,435.22562631568496,-67.35243468853878,896.4074960288708
1285.774034360656,434.52372908592224,3.6388024296063537,393.5464416922234,40.977287393698816,-68.71517014932897,503.2388992352512
1286.4100343722382,403.40156960487366,3.743366167631068,393.26344835979955,10.138121245074103,-70.07790561011961,473.4794752149933
1287.0460343838201,411.4483642578125,3.780366707497218,392.9804550273758,18.467909230436703,-71.4406410709098,482.8890053287223
1287.682034395402,411.3279514312744,3.9426862261774733,392.69746169495215,18.63048973632226,-72.8033765317,484.1313279629744
1288.3180344069838,396.831346988678,3.75566090831072,392.4144683625285,4.416878626149469,-74.16611199248973,470.9974589811677
1288.9540344185657,391.42539954185486,3.6254442767887185,392.13147503010475,-0.7060754882498941,-75.52884745327992,466.9542469951348
1289.5900344301479,378.661993265152,3.6326185604243006,391.8484816976809,-13.186488432528904,-76.89158291407057,455.55357617922255
1290.2260344417298,373.12057614326477,3.6869393724685935,391.56548836525724,-18.444912221992467,-78.25431837486076,451.37489451812553
1290.8620344533117,374.8041524887085,3.7124349801686196,391.2824950328335,-16.478342544124985,-79.6170538356514,454.4212063243599
1291.4980344648934,379.8758089542389,3.650844602697428,390.99950170040984,-11.123692746170946,-80.97978929644114,460.85559825068003
1292.1340344764753,368.52667689323425,3.642917636545607,390.7165083679861,-22.189831474751827,-82.34252475723133,450.8692016504656
1292.7700344880575,368.63700437545776,3.960239125741117,390.4335150355623,-21.79651066010456,-83.70526021802198,452.34226459347974
1293.4060344996394,374.7846510410309,4.3017392045830904,390.15052170313857,-15.365870662107682,-85.06799567881217,459.85264671984305
1294.0420345112213,386.71937084198,4.1435412114612875,389.8675283707148,-3.148157528734828,-86.43073113960236,473.15010198158234
1294.678034522803,404.29088973999023,3.7762697346403287,389.5845350382913,14.706354701698956,-87.7934666003921,492.0843563403823
1295.314034534385,395.74809098243713,4.0477635823053575,389.3015417058675,6.446549276569613,-89.15620206118228,484.9042930436194
1295.9500345459671,393.12350702285767,3.8743164041515725,389.01854837344365,4.104958649414016,-90.51893752197293,483.6424445448306
1296.586034557549,391.0985915660858,3.693942274314911,388.73555504102,2.3630365250658087,-91.88167298276312,482.98026454884894
1297.222034569131,394.6308948993683,4.05443137255352,388.45256170859625,6.178333190772037,-93.24440844355331,487.8753033429216
1297.8580345807127,389.0027115345001,4.027936772839734,388.1695683761726,0.8331431583275162,-94.60714390434305,483.60985543884317
1298.4940345922946,397.4825632572174,4.118901072686711,387.88657504374885,9.595988213468559,-95.96987936513324,493.45244262235065
1299.1300346038768,408.27885150909424,3.9896043971489568,387.6035817113251,20.675269797769147,-97.33261482592388,505.6114663350181
1299.7660346154587,402.83517384529114,4.011457948688271,387.32058837890133,15.514585466389804,-98.69535028671407,501.5305241320052
1300.4020346270406,397.45747208595276,3.8918300474681233,387.0375950464776,10.419877039475182,-100.05808574750426,497.515557833457
1301.0380346386223,402.91163182258606,3.8830498745074506,386.75460171405393,16.157030108532126,-101.420821208294,504.33245303088006
1301.6740346502042,416.2184431552887,3.935978980363799,386.4716083816303,29.746834773658406,-102.78355666908419,519.0019998243729
1302.3100346617864,405.0014171600342,3.842208674349503,386.1886150492064,18.81280211082776,-104.14629212987529,509.14770928990947
1302.9460346733683,390.10854864120483,3.9434878618425944,385.90562171678266,4.202926924422172,-105.50902759066548,495.6175762318703
1303.5820346849503,397.10092210769653,3.8839805299690355,385.622628384359,11.478293723337515,-106.87176305145567,503.9726851591522
1304.218034696532,385.8323166370392,3.8357533916816164,385.3396350519354,0.49268158510381,-108.23449851224541,494.0668151492846
1304.8540347081139,396.25473165512085,3.989719590125987,385.0566417195116,11.198089935609232,-109.5972339730356,505.85196562815645
1305.490034719696,400.00696635246277,4.039138301063127,384.77364838708786,15.233317965374908,-110.95996943382625,510.966935786289
1306.126034731278,412.98233008384705,4.094858530638031,384.4906550546641,28.491675029182943,-112.32270489461644,525.3050349784635
1306.76203474286,415.98892998695374,3.9341354940051905,384.20766172224035,31.78126826471339,-113.68544035540663,529.6743703423604
1307.3980347544416,389.2600224018097,3.9169012142752178,383.9246683898167,5.33535401199299,-115.04817581619636,504.30819821800605
1308.0340347660235,398.59221625328064,3.957787125468975,383.64167505739306,14.950541195887581,-116.41091127698655,515.0031275302672
1308.6700347776057,415.56134605407715,4.019759207749511,383.3586817249692,32.20266432910796,-117.7736467377772,533.3349927918543
1309.3060347891876,406.4892735481262,3.983984168878675,383.07568839254543,23.41358515558079,-119.13638219856739,525.6256557466936
1309.9420348007695,405.6345524787903,3.903631283445346,382.7926950601218,22.841857418668496,-120.49911765935758,526.1336701381479
1310.5780348123512,411.3736855983734,4.008260990125392,382.50970172769814,28.86398387067527,-121.86185312014732,533.2355387185207
1311.2140348239332,410.2653954029083,4.748951041682528,382.2267083952744,28.03868700763394,-123.2245885809375,533.4899839838458
1311.8500348355153,421.4547245502472,14.502816100177846,381.9437150628505,39.51100948739668,-124.58732404172815,546.0420485919753
1312.4860348470972,430.4042229652405,4.5516268537252556,381.66072173042687,48.74350123481361,-125.95005950251834,556.3542824677588
1313.1220348586792,440.9848141670227,4.055569933378687,381.3777283980031,59.60708576901959,-127.31279496330853,568.2976091303312
1313.7580348702609,431.7335820198059,4.218582851953704,381.09473506557947,50.63884695422644,-128.67553042409827,560.4091124439042
1314.3940348818428,416.5569922924042,5.3797466305531305,380.8117417331557,35.74525055924846,-130.03826588488846,546.5952581772926
1315.030034893425,409.43846011161804,4.260911761511027,380.52874840073196,28.909711710886086,-131.40100134567956,540.8394614572976
1315.6660349050069,429.8211283683777,5.445673077493542,380.2457550683082,49.57537330006949,-132.76373680646975,562.5848651748474
1316.3020349165888,424.1712589263916,4.28435769708987,379.96276173588444,44.20849719050716,-134.12647226725994,558.2977311936515
1316.9380349281705,402.5223264694214,4.170196235296812,379.6797684034609,22.842558065960475,-135.48920772804968,538.0115341974711
1317.5740349397524,408.67631697654724,4.289102433597513,379.39677507103715,29.279541905510087,-136.85194318883987,545.5282601653871
1318.2100349513346,424.2012050151825,4.264800692934263,379.1137817386133,45.08742327656921,-138.2146786496305,562.415883664813
1318.8460349629165,432.4491448402405,4.24208029848597,378.83078840618964,53.61835643405084,-139.5774141104207,572.0265589506612
1319.4820349744984,432.6891624927521,4.339717990613729,378.5477950737659,54.14136741898619,-140.9401495712109,573.629312063963
1320.1180349860801,423.0295808315277,4.351816241670148,378.26480174134224,44.76477909018547,-142.30288503200063,565.3324658635283
1320.754034997662,416.1740686893463,4.372827270143284,377.9818084089185,38.19226028042783,-143.66562049279082,559.8396891821371
1321.3900350092442,407.57194089889526,4.2040956592919425,377.6988150764947,29.87312582240054,-145.02835595358147,552.6002968524767
1322.0260350208262,416.04315769672394,4.551866653878,377.41582174407097,38.62733595265297,-146.39109141437166,562.4342491110956
1322.662035032408,454.38780426979065,4.351273608214925,377.1328284116472,77.25497585814344,-147.75382687516185,602.1416311449525
1323.2980350439898,464.92717838287354,4.32484153815602,376.8498350792237,88.07734330364985,-149.11656233595158,614.0437407188251
1323.9340350555717,429.90335988998413,4.2795678336676355,376.5668417467999,53.33651814318421,-150.47929779674178,580.3826576867259
1324.5700350671539,412.80559754371643,4.320763353215015,376.28384841437605,36.52174912934038,-151.84203325753242,564.6476308012489
1325.2060350787356,413.88128113746643,4.3719579789771075,376.0008550819524,37.88042605551402,-153.20476871832216,567.0860498557886
1325.8420350903177,417.4064486026764,4.355345992493245,375.71786174952865,41.68858685314774,-154.5675041791128,571.9739527817892
1326.4780351018994,426.9932506084442,4.507714378068424,375.434868417105,51.558382191339206,-155.93023963990254,582.9234902483468
1327.1140351134813,401.9506125450134,4.389116909626292,375.15187508468125,26.798737460332177,-157.29297510069318,559.2435876457066
1327.7500351250635,392.41272044181824,4.372163614045982,374.8688817522575,17.543838689560744,-158.65571056148383,551.0684310033021
1328.3860351366452,410.7035138607025,4.33724728994747,374.58588841983385,36.117625440868665,-160.01844602227357,570.7219598829761
1329.0220351482274,412.78748631477356,4.4349004178557045,374.30289508741,38.48459122736358,-161.3811814830642,574.1686677978378
1329.658035159809,395.29068517684937,4.288619130525405,374.01990175498634,21.27078342186303,-162.74391694385395,558.0346021207033
1330.294035171391,393.80862069129944,4.516193712842023,373.7369084225627,20.071712268736746,-164.10665240464414,557.9152730959436
1330.9300351829731,380.103972196579,4.827166632643547,373.4539150901388,6.650057106440158,-165.46938786543478,545.5733600620138
1331.5660351945548,381.13432574272156,4.896265545776558,373.1709217577152,7.96340398500638,-166.83212332622452,547.9664490689461
1332.202035206137,387.4997866153717,5.062137712464612,372.8879284252914,14.611858190080284,-168.19485878701516,555.6946454023869
1332.8380352177187,401.2302920818329,4.597206608570535,372.6049350928678,28.62535698896511,-169.5575942478049,570.7878863296378
1333.4740352293006,391.05648255348206,4.534391023029953,372.321941760444,18.734540793038036,-170.9203297085951,561.9768122620771
1334.1100352408828,392.79635310173035,4.388237068226534,372.03894842802026,20.757404673710084,-172.28306516938574,565.0794182711161
1334.7460352524645,388.4225044250488,4.474330469607014,371.7559550955966,16.66654932945221,-173.64580063017547,562.0683050552243
1335.3820352640466,387.62980937957764,4.773251552179789,371.47296176317275,16.15684761640489,-175.00853609096612,562.6383454705438
1336.0180352756283,390.8636317253113,4.723325519351979,371.1899684307491,19.673663294562175,-176.37127155175585,567.2349032770671
1336.6540352872103,407.91287875175476,4.80295280617827,370.90697509832546,37.0059036534293,-177.73400701254604,585.6468857643008
1337.2900352987924,398.312965631485,4.520117987361071,370.6239817659016,27.688983865583396,-179.0967424733367,577.4097081048217
1337.9260353103741,397.1109311580658,4.714490712238902,370.34098843347795,26.76994272458785,-180.45947793412643,577.5704090921922
1338.5620353219563,385.94878339767456,4.5322079985039485,370.0579951010542,15.890788296620372,-181.82221339491753,567.7709967925921
1339.198035333538,374.2316460609436,4.621098409711197,369.77500176863055,4.456644292313058,-183.18494885570726,557.4165949166509
1339.83403534512,396.858939409256,4.538656003341535,369.4920084362068,27.366930973049193,-184.54768431649745,581.4066237257534
1340.470035356702,391.52879548072815,5.443988946085915,369.2090151037829,22.319780376945232,-185.9104197772881,577.4392152580162
1341.1060353682838,391.10697078704834,4.6514205070393935,368.9260217713594,22.180949015688952,-187.27315523807783,578.3801260251262
1341.742035379866,402.08381938934326,4.712066369361799,368.6430284389355,33.440790950407745,-188.63589069886848,590.7197100882117
